Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:54549000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
54549000;1;01/04/2006;01/01/1900 17:00:00;0;1;70;7;17;1;29;0;0;0;;0;70;65;22;14;14;13;12;11;10;10;11;10;9;9;9;9;9;60;38;14;13;12;11;10;10;9;8;8;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
54549000;1;01/01/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;15;14;13;12;12;12;12;11;11;11;10;8;9;15;12;11;9;8;7;6;6;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;
54549000;1;01/01/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;14;13;13;12;12;12;11;11;11;11;10;8;9;13;12;10;9;8;7;6;6;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;
54549000;1;01/03/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;8;7;6;4;3;2;;20;16;12;12;20;19;20;25;14;16;16;15;15;13;12;12;12;12;12;12;12;22;15;14;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/03/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;7;6;5;3;3;;60;20;15;12;14;20;19;36;16;14;15;16;15;14;13;12;12;12;12;12;12;11;21;14;14;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/02/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;12;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;0;0;0;
54549000;1;01/02/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15;10;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;0;0;0;
54549000;1;01/01/2007;01/01/1900 17:00:00;0;1;20;8;12;16;23;0;0;0;;0;12;11;12;11;11;10;10;10;10;10;10;10;15;14;18;15;13;12;11;10;9;9;8;19;16;12;12;12;10;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/02/2007;01/01/1900 17:00:00;0;1;24;8;13;4;1;0;0;0;;0;8;9;10;22;21;18;12;11;10;10;9;9;22;16;16;15;13;12;20;16;14;11;11;11;11;11;11;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
54549000;1;01/08/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/09/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/09/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/08/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/06/2006;01/01/1900 07:00:00;0;1;4;2;3;1;28;0;0;0;;0;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
54549000;1;01/06/2006;01/01/1900 17:00:00;0;1;4;2;3;1;28;0;0;0;;0;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
54549000;1;01/10/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/12/2006;;1;1;70;8;21;13;7;0;0;0;;0;12;13;12;10;9;9;9;13;14;25;45;33;60;36;31;28;27;33;27;20;19;17;16;15;14;13;11;10;23;21;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/08/2007;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/08/2007;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/08/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/10/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2007;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2007;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/08/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/02/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;14;12;11;11;10;10;10;10;9;9;8;7;6;6;5;5;4;4;4;4;3;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;0;0;0;
54549000;1;01/02/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;14;12;11;10;10;10;10;10;9;8;7;6;6;5;4;4;4;4;3;3;2;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;0;0;0;
54549000;1;01/11/2006;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;40;30;100;49;48;40;34;30;26;25;20;18;15;20;14;14;12;12;12;12;11;10;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;0;
54549000;1;01/12/2006;01/01/1900 17:00:00;0;1;70;8;21;13;7;0;0;0;;0;12;13;11;10;9;9;10;12;13;36;40;32;50;34;30;28;26;30;25;20;18;17;15;15;14;13;10;10;16;20;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/12/2006;01/01/1900 07:00:00;0;1;70;8;21;13;7;0;0;0;;0;12;13;12;10;9;9;8;13;14;14;50;34;70;38;32;28;27;35;28;20;19;17;16;15;14;13;12;10;30;22;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/11/2006;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;60;30;100;50;48;60;36;32;28;25;23;19;17;24;16;15;13;12;12;12;11;10;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;0;
54549000;1;01/09/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/01/2009;01/01/1900 07:00:00;0;1;100;12;26;6;3;0;0;0;;0;16;14;12;31;27;100;36;34;30;26;25;24;24;18;18;16;16;16;15;15;15;15;100;38;28;25;22;19;18;16;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/01/2009;01/01/1900 17:00:00;0;1;100;12;26;6;3;0;0;0;;0;15;14;75;26;32;48;35;32;28;26;25;24;23;18;17;16;16;15;15;15;14;14;52;36;26;24;20;18;17;16;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/04/2009;;1;1;21;6;11;8;1;0;0;0;;0;7;20;18;17;13;12;15;18;19;17;13;12;10;10;10;9;9;9;9;8;8;8;8;7;7;9;10;12;10;10;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
54549000;1;01/09/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/06/2012;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/06/2012;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/01/2007;01/01/1900 07:00:00;0;1;20;8;12;16;23;0;0;0;;0;13;11;12;11;11;10;10;10;10;10;10;10;10;15;16;20;15;12;11;10;10;9;8;16;16;14;12;12;11;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54549000;1;01/02/2007;01/01/1900 07:00:00;0;1;24;8;13;4;1;0;0;0;;0;9;10;10;24;22;20;15;11;10;10;10;9;22;16;18;16;14;12;12;16;15;12;11;11;11;11;11;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
54549000;1;01/05/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/11/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/06/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/07/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/08/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/09/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/10/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/12/2011;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/05/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/06/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/01/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/02/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;
54549000;1;01/03/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/04/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/08/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/09/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/10/2012;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2014;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/07/2014;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/04/2009;01/01/1900 07:00:00;0;1;21;6;11;8;1;0;0;0;;0;8;20;18;17;14;12;15;14;20;18;14;12;10;10;10;9;9;9;9;8;8;8;8;7;7;9;10;12;10;10;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
54549000;1;01/04/2009;01/01/1900 17:00:00;0;1;21;6;11;8;1;0;0;0;;0;6;20;18;16;12;12;15;21;18;16;12;12;10;10;10;9;9;9;8;8;8;8;8;7;6;9;10;12;10;10;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
54549000;1;01/09/2008;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/09/2008;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/10/2008;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/10/2008;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/12/2008;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;31;27;24;17;15;14;31;34;24;27;33;24;20;18;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/05/2016;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/06/2016;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;
54549000;1;01/12/2008;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;31;28;24;18;15;14;30;33;22;25;34;24;22;18;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/12/2008;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;30;26;24;16;15;14;32;35;26;28;32;23;18;17;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/02/2009;;1;1;;;;;;0;0;0;;0;14;12;11;11;10;10;10;10;9;9;8;7;6;6;5;5;4;4;4;4;3;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;0;0;0;
54549000;1;01/03/2009;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;
54549000;1;01/03/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;
54549000;1;01/03/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;
54549000;1;01/04/2010;;1;1;;;;;;0;0;0;;0;18;16;15;15;14;13;13;12;11;10;9;9;8;8;8;7;6;6;6;5;5;5;4;4;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;0;
54549000;1;01/11/2009;;1;1;;;;;;0;0;0;;0;71;37;35;31;27;26;23;21;19;17;16;15;13;12;12;14;16;15;13;9;8;7;6;6;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;0;
54549000;1;01/11/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;92;38;35;33;27;26;23;22;19;17;16;15;13;12;12;12;16;15;14;10;8;7;6;6;5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;0;
54549000;1;01/11/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;50;36;34;28;26;25;22;20;18;16;15;15;12;12;12;16;15;15;12;8;8;7;6;5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;0;
54549000;1;01/10/2009;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;
54549000;1;01/10/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;
54549000;1;01/10/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;
54549000;1;01/04/2010;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;18;16;15;15;14;13;13;12;11;10;9;9;8;8;8;7;6;6;6;5;5;5;4;4;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;0;
54549000;1;01/04/2010;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;17;16;15;14;13;13;13;12;10;10;9;9;8;8;7;6;6;6;5;5;5;4;4;3;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;0;
54549000;1;01/12/2009;;1;1;;;;;;0;0;0;;0;;;2;2;1;20;18;17;16;14;11;8;6;;;;;;;;;13;11;10;9;8;7;6;5;5;4;4;4;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/12/2009;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;2;2;1;20;18;17;16;14;12;9;6;;;;;;;;;13;11;10;9;8;7;6;5;5;4;4;4;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/12/2009;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;2;2;1;19;18;17;15;13;10;7;5;;;;;;;;;12;11;10;9;7;6;5;5;4;3;4;4;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;
54549000;1;01/01/2010;;1;1;;;;;;0;0;0;;0;12;10;9;7;6;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/02/2010;;1;1;;;;;;0;0;0;;0;;;;;;;;;;39;34;27;20;14;9;7;6;5;3;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;0;0;0;
54549000;1;01/01/2010;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;12;10;9;7;6;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/01/2010;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;11;9;8;6;5;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
54549000;1;01/03/2010;;1;1;;;;;;0;0;0;;0;;;;;35;31;27;26;22;22;23;22;19;18;16;15;14;13;12;11;10;10;55;36;25;23;20;18;16;15;14;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
